Time (s),Y Position (pixels)
-20.0,-2.3244088461412105
-19.946319018404907,-2.3244088461412105
-19.892638036809817,-2.3244088461412105
-19.838957055214724,-2.3244088461412105
-19.78527607361963,-2.3244088461412105
-19.73159509202454,-2.3244088461412105
-19.677914110429448,-2.3244088461412105
-19.624233128834355,-2.3244088461412105
-19.570552147239265,-2.3244088461412105
-19.516871165644172,-2.3244088461412105
-19.46319018404908,-2.3244088461412105
-19.40950920245399,-2.3244088461412105
-19.355828220858896,-2.3244088461412105
-19.302147239263803,-2.3244088461412105
-19.24846625766871,-2.3244088461412105
-19.19478527607362,-2.3244088461412105
-19.141104294478527,-2.3244088461412105
-19.087423312883434,-2.3244088461412105
-19.033742331288344,-2.3244088461412105
-18.98006134969325,-2.3244088461412105
-18.926380368098158,-2.3244088461412105
-18.87269938650307,-2.3244088461412105
-18.819018404907975,-2.3244088461412105
-18.765337423312882,-2.3244088461412105
-18.711656441717793,-2.3244088461412105
-18.6579754601227,-2.3244088461412105
-18.604294478527606,-2.254367937199529
-18.550613496932517,-2.1441979991907267
-18.496932515337424,-2.020534156819476
-18.44325153374233,-1.9121297763908132
-18.38957055214724,-1.7936001583627608
-18.335889570552148,-1.670616034285068
-18.282208588957054,-1.5619252316823875
-18.22852760736196,-1.443395613654335
-18.17484662576687,-1.3302481675231093
-18.12116564417178,-1.2112397542190863
-18.067484662576685,-1.0989857742724816
-18.013803680981596,-0.9800436228146836
-17.960122699386503,-0.8674252027138252
-17.90644171779141,-0.7496672145724865
-17.85276073619632,-0.6427569319023156
-17.799079754601227,-0.5214753097768998
-17.745398773006134,-0.4052808874586482
-17.691717791411044,-0.29255238719389354
-17.63803680981595,-0.17401101303183353
-17.584355828220858,-0.05386759842629729
-17.530674846625768,0.057436272144563816
-17.476993865030675,0.17233751972191413
-17.42331288343558,0.29210046308137194
-17.369631901840492,0.4071876713239426
-17.3159509202454,0.5213750009451665
-17.262269938650306,0.6389181724559911
-17.208588957055213,0.7510310787945009
-17.154907975460123,0.8642704365188827
-17.10122699386503,0.9912249276729597
-17.047546012269937,1.101235623502923
-16.993865030674847,1.2140699289737498
-16.940184049079754,1.3386186876139803
-16.88650306748466,1.4464641173075314
-16.83282208588957,1.5638619402524334
-16.779141104294478,1.681002196988615
-16.72546012269939,1.9127733102199578
-16.671779141104295,2.027391341841664
-16.618098159509202,2.1400792300071174
-16.56441717791411,2.2633551199561026
-16.51073619631902,2.373637275607699
-16.457055214723926,2.4902837747155395
-16.403374233128833,2.6056178617722843
-16.349693251533743,2.719206697298546
-16.29601226993865,2.8338920595059314
-16.242331288343557,2.9555616340536197
-16.188650306748464,3.06874221110796
-16.134969325153374,3.1840966042143535
-16.08128834355828,3.761888147186678
-16.027607361963188,3.4125856185785146
-15.973926380368098,3.5317009058280675
-15.920245398773005,3.651805845813211
-15.866564417177914,3.7627901632869367
-15.812883435582823,3.8760295210113185
-15.75920245398773,4.002984012165399
-15.705521472392638,4.112994707995359
-15.651840490797547,4.22991694188266
-15.598159509202453,4.342556736772629
-15.54447852760736,4.462073870057367
-15.49079754601227,4.575621024744873
-15.437116564417177,4.688945881625678
-15.383435582822084,4.801877442386939
-15.329754601226995,4.9236464097039665
-15.276073619631902,5.035191815391716
-15.222392638036808,5.151838314499557
-15.168711656441719,5.269011702158849
-15.115030674846626,5.380761237082563
-15.061349693251532,5.499302611244623
-15.007668711656441,5.619446025850159
-14.95398773006135,5.730296750891977
-14.900306748466257,5.845651143998371
-14.846625766871163,5.9673207185460555
-14.792944785276074,6.080501295600399
-14.73926380368098,6.195643009555194
-14.68558282208589,6.314334007240991
-14.631901840490798,6.4262759152666575
-14.578220858895705,6.541266936958252
-14.524539877300613,6.664538551949416
-14.470858895705522,6.774549247779376
-14.417177914110429,6.88719866132444
-14.363496932515336,7.0159005414879125
-14.309815950920246,7.118312499790786
-14.256134969325153,7.237812533244242
-14.20245398773006,7.350776156189159
-14.14877300613497,7.4634319821709525
-14.095092024539877,7.586086934496414
-14.041411042944784,7.7007049661181135
-13.987730061349694,7.817576969251018
-13.934049079754601,7.935405494196406
-13.880368098159508,8.045145798944176
-13.826687116564415,8.163596864622264
-13.773006134969325,8.279426846786265
-13.719325153374232,8.392520855944728
-13.66564417177914,8.511062230106788
-13.61196319018405,8.631205110342599
-13.558282208588956,8.742508980913456
-13.504601226993865,8.85741022849081
-13.450920245398773,8.979079268668766
-13.39723926380368,9.092260380092835
-13.343558282208589,9.205346373705385
-13.289877300613496,9.324570672379373
-13.236196319018404,9.436103787563393
-13.182515337423313,9.549867361990593
-13.12883435582822,9.674195425933302
-13.075153374233128,9.78545227196813
-13.021472392638035,9.903230566159117
-12.967791411042946,10.026331182837431
-12.91411042944785,10.136523564374787
-12.86042944785276,10.24790117796806
-12.806748466257668,10.36225950590213
-12.753067484662576,10.480276128991644
-12.699386503067483,10.59784601898885
-12.645705521472392,10.712464050610553
-12.5920245398773,10.82515140440628
-12.53834355828221,10.940722217252372
-12.484662576687114,11.058710518746324
-12.430981595092025,11.175355949114703
-12.377300613496931,11.292759650126612
-12.32361963190184,11.40406352069747
-12.269938650306749,11.518964768274824
-12.216257668711656,11.640650908284066
-12.162576687116564,11.753814919876852
-12.108895705521471,11.869169312983246
-12.05521472392638,11.987647097147718
-12.001533742331286,12.09765859453227
-11.947852760736195,12.215818963078519
-11.894171779141104,12.33762720657053
-11.840490797546012,12.446601759498591
-11.786809815950921,12.565320811595093
-11.733128834355828,12.68921416576437
-11.679447852760735,12.7969423013027
-11.625766871165643,12.910489455990202
-11.572085889570552,13.028138432707102
-11.518404907975459,13.141206524933772
-11.464723926380367,13.260694000698628
-11.411042944785276,13.487116072956262
-11.357361963190183,13.609605370666152
-11.303680981595091,13.720265058530337
-11.249999999999998,13.836910756083583
-11.196319018404907,13.956404377100306
-11.142638036809815,14.06561832766635
-11.088957055214722,14.184375587198375
-11.035276073619631,14.300282518603154
-10.98159509202454,14.415369459660866
-10.927914110429448,14.530723585582393
-10.874233128834355,14.651840488239266
-10.820552147239262,14.765574004369292
-10.76687116564417,14.880716119101379
-10.713190184049079,15.0
-10.659509202453988,14.975696731194347
-10.605828220858896,14.85991818211663
-10.552147239263803,14.739679916884434
-10.49846625766871,14.625945465607394
-10.444785276073619,14.512311208654282
-10.391104294478527,14.39064176769903
-10.337423312883436,14.278786427569244
-10.283742331288343,14.162106530353427
-10.230061349693251,14.047033482908631
-10.176380368098158,13.925752662337814
-10.122699386503067,13.81884184529791
-10.069018404907975,13.696828938200213
-10.015337423312882,13.584141317219625
-9.96165644171779,13.469523552782782
-9.907975460122698,13.347261362207142
-9.854294478527606,13.2339367725112
-9.800613496932513,13.124512013087603
-9.746932515337422,13.00283228551509
-9.693251533742329,12.892325427393011
-9.639570552147237,12.771224422235534
-9.585889570552146,12.657996019090568
-9.532208588957053,12.547804171922941
-9.478527607361961,12.425303919633635
-9.42484662576687,12.307781321357325
-9.371165644171779,12.197770091157636
-9.317484662576687,12.075099374925209
-9.263803680981592,11.963937646701904
-9.2101226993865,11.84815896403176
-9.15644171779141,11.72908749509988
-9.102760736196318,11.609757925589541
-9.049079754601227,11.503528964322115
-8.995398773006134,11.382739496715857
-8.941717791411042,11.2639817028141
-8.888036809815949,11.153379994065364
-8.834355828220858,11.035274131231333
-8.780674846625766,10.913993577845371
-8.726993865030673,10.80601562445937
-8.673312883435582,10.685313259118718
-8.61963190184049,10.572382232727186
-8.565950920245399,10.459057910216107
-8.512269938650308,10.335502010529837
-8.458588957055213,10.222453422798228
-8.404907975460121,10.112753195780023
-8.35122699386503,9.991073468207514
-8.297546012269938,9.886249364954061
-8.243865030674845,9.759061354229004
-8.190184049079752,9.646237201782998
-8.13650306748466,9.536215284188756
-8.082822085889571,9.41182042403009
-8.029141104294476,9.29602196968002
-7.975460122699385,9.188249748639159
-7.921779141104292,9.063340290432773
-7.8680981595092,8.952178562209468
-7.814417177914109,8.836399879539321
-7.760736196319018,8.71732841060744
-7.707055214723926,8.597998841097105
-7.653374233128831,8.491769879829679
-7.59969325153374,8.373719591447323
-7.5460122699386485,8.25222261832166
-7.492331288343557,8.14273827667343
-7.438650306748466,8.023515046738897
-7.384969325153373,7.905063981060806
-7.331288343558281,7.796209661321466
-7.277607361963192,7.673554174626279
-7.223926380368097,7.560623148234747
-7.170245398773005,7.447298291353942
-7.116564417177912,7.333751136666436
-7.062883435582821,7.219012337486287
-7.009202453987729,7.101594208491733
-6.955521472392638,6.983158639535745
-6.901840490797547,6.872559068265918
-6.848159509202453,6.753582717145559
-6.794478527607362,6.634478117290563
-6.740797546012269,6.5242857357532
-6.6871165644171775,6.402423788103562
-6.633435582822083,6.284673281138414
-6.579754601226991,6.174845339755304
-6.5260736196319,6.054606807338253
-6.472392638036808,5.936443766943363
-6.418711656441717,5.829568752675211
-6.365030674846626,5.7055693261150005
-6.311349693251531,5.590883963907615
-6.257668711656439,5.477034355954263
-6.203987730061348,5.361961041324609
-6.150306748466257,5.240679419199193
-6.096625766871163,5.0117564966161865
-6.042944785276072,4.89906860845073
-5.989263803680981,4.785870931565107
-5.935582822085889,4.661795624503565
-5.881901840490798,4.5488640637423075
-5.828220858895701,4.435539206861506
-5.77453987730061,4.316803322118577
-5.720858895705518,4.207253252993848
-5.667177914110427,4.085971630868428
-5.613496932515336,3.9717875074655744
-5.5598159509202425,3.8600914095146273
-5.506134969325151,3.73576708616001
-5.4524539877300615,3.62270834540357
-5.398773006134968,3.51269764957361
-5.345092024539877,3.3911018180483374
-5.291411042944784,3.2725038006951443
-5.237730061349692,3.164731045284558
-5.184049079754601,3.0440147863309868
-5.13036809815951,2.9286603932245896
-5.076687116564418,2.8154958472620777
-5.023006134969322,2.700406501540595
-4.96932515337423,2.5789089940452072
-4.915644171779139,2.469695577848892
-4.861963190184047,2.3502019568321693
-4.808282208588956,2.237514068666716
-4.754601226993859,2.123273302072729
-4.7009202453987715,2.0006343808390987
-4.647239263803682,1.8873095239582902
-4.593558282208587,1.7739846670774888
-4.539877300613496,1.6544974584974987
-4.486196319018402,1.5414290990859598
-4.432515337423311,1.4276799526414052
-4.37883435582822,1.3054760083660781
-4.325153374233128,1.19853686973061
-4.271472392638037,1.0743931633439345
-4.217791411042942,0.9589340337709196
-4.164110429447849,0.850169488145827
-4.110429447852757,0.7291101638271087
-4.056748466257666,0.6109492609111307
-4.003067484662575,0.5041298210946543
-3.9493865030674797,0.3824602465469731
-3.89570552147239,0.2671058534405759
-3.842024539877304,0.1507340203727452
-3.7883435582822074,0.032255701838547424
-3.734662576687114,-0.08264554573880645
-3.6809815950920246,-0.1962792683221899
-3.6273006134969314,-0.3113525829518409
-3.573619631901842,-0.43263420507726025
-3.5199386503067487,-0.543507373647639
-3.4662576687116555,-0.6613134550644624
-3.4125766871165624,-0.7782036267681072
-3.358895705521469,-0.8884857824197105
-3.305214723926376,-1.011124703653337
-3.2515337423312864,-1.1244495605341456
-3.1978527607361933,-1.2377744174149505
-3.1441717791411,-1.3513215721024565
-3.0904907975460105,-1.4672605656908928
-3.036809815950921,-1.5834774315377054
-2.9831288343558278,-1.7016629154611564
-2.9294478527607346,-1.8105824283072671
-2.8757668711656414,-1.9336819762461275
-2.822085889570552,-2.050828645419042
-2.7684049079754587,-2.1606159747028464
-2.7147239263803655,-2.2832858893806787
-2.661042944785276,-2.4008002049262096
-2.6073619631901828,-2.5076292633977815
-2.5536809815950896,-2.6303291027803652
-2.4999999999999964,-2.744199016783366
-2.4463190184049033,-2.8578338081062036
-2.3926380368098137,-2.979503382653892
-2.338957055214717,-3.0941876761218197
-2.285276073619631,-3.2080383528146292
-2.2315950920245413,-3.3231116674442838
-2.1779141104294446,-3.4443922208302453
-2.124233128834355,-3.5570245345440235
-2.070552147239262,-3.673316212152706
-2.0168711656441722,-3.7860041003181593
-1.963190184049079,-3.899946688604121
-1.909509202453986,-4.019335573154226
-1.8558282208588963,-4.133481221936691
-1.8021472392637996,-4.2491402057878425
-1.74846625766871,-4.363080656594894
-1.6947852760736168,-4.474776754545841
-1.6411042944785237,-4.59910107790046
-1.587423312883434,-4.712150200001803
-1.5337423312883374,-4.824271656255954
-1.4800613496932513,-4.948600254568394
-1.4263803680981617,-5.062363294625866
-1.372699386503065,-5.175185843962689
-1.3190184049079754,-5.292020441214657
-1.2653374233128822,-5.406208839575335
-1.2116564417177926,-5.521985384766568
-1.1579754601226995,-5.642088187272801
-1.1042944785276063,-5.755958101275805
-1.0506134969325167,-5.869592892598643
-0.99693251533742,-5.9846662072282975
-0.9432515337423268,-6.106162645984227
-0.8895705521472372,-6.219299404720902
-0.8358895705521441,-6.334627079340915
-0.7822085889570545,-6.563063725471766
-0.7285276073619578,-6.684831624049339
-0.6748466257668717,-6.798038919590063
-0.6211656441717786,-6.911088041691404
-0.5674846625766854,-7.035036168757763
-0.5138036809815958,-7.1441523296636475
-0.46012269938650263,-7.2604760694559864
-0.406441717791413,-7.3745704187446
-0.3527607361963163,-7.487266856825697
-0.29907975460122316,-7.6108601623929
-0.24539877300613355,-7.724774963453024
-0.1917177914110404,-7.833929598979298
-0.1380368098159508,-7.955597036048074
-0.08435582822085763,-8.074122379118306
-0.030674846625764474,-8.181896203268352
0.02300613496932513,-8.305211636577178
0.07668711656442184,-8.417967924067773
0.130368098159515,-8.535311241300455
0.18404907975460105,-8.652817006930343
0.23773006134969776,-8.767717185768243
0.29141104294478737,-8.879022125078555
0.3450920245398805,-8.996425291720735
0.3987730061349737,-9.117705845106697
0.4524539877300633,-9.227407675234081
0.5061349693251564,-9.346629836429159
0.559815950920246,-9.46791038981512
0.6134969325153428,-9.573935756216317
0.6671779141104359,-9.696590708541777
0.7208588957055255,-9.809522269303038
0.7745398773006187,-9.922847126183843
0.8282208588957083,-10.044093479907234
0.8819018404908014,-10.15160225667237
0.9355828220858946,-10.272235153948426
0.9892638036809807,-10.385463824278256
1.0429447852760774,-10.496484478893464
1.096625766871167,-10.61726913717217
1.1503067484662601,-10.735676918902321
1.2039877300613533,-10.845688683471737
1.257668711656443,-10.966766176361194
1.311349693251536,-11.079522463851788
1.3650306748466257,-11.198704012947564
1.4187116564417224,-11.315401811549256
1.4723926380368155,-11.433700581854966
1.5260736196319051,-11.542906516875096
1.5797546012269983,-11.664576091422783
1.633435582822088,-11.779260384890712
1.6871165644171846,-11.89013569094
1.7407975460122742,-12.01092462417653
1.7944785276073603,-12.129464929599136
1.848159509202457,-12.242097243312916
1.9018404907975466,-12.358145248325792
1.9555214723926397,-12.471076809087052
2.009202453987733,-12.58050076695606
2.0628834355828225,-12.708349793034216
2.1165644171779157,-12.821281353795476
2.1702453987730053,-12.93460621067628
2.223926380368102,-13.05409341925627
2.277607361963195,-13.16058048110215
2.3312883435582847,-13.284810755384704
2.384969325153378,-13.398088587729475
2.4386503067484675,-13.510054008023157
2.492331288343564,-13.634198783149287
2.546012269938654,-13.741077003635802
2.59969325153374,-13.857447767964175
2.6533742331288366,-13.978525260853631
2.707055214723926,-14.097640548103183
2.7607361963190193,-14.204461056659111
2.8144171779141125,-14.326130631206798
2.868098159509202,-14.441071422143997
2.9217791411042953,-14.551690230724017
2.975460122699385,-14.672479163960546
3.0291411042944816,-14.791968510019446
3.0828220858895747,-14.901621178131887
3.1365030674846643,-15.019699788109811
3.1901840490797575,-15.136916994086768
3.243865030674847,-15.246871046725602
3.297546012269944,-15.369904332818233
3.3512269938650334,-15.482835893579491
3.404907975460123,-15.596160750460292
3.458588957055216,-15.719715581407112
3.5122699386503093,-15.82922503843254
3.5659509202454025,-15.942464396156922
3.6196319018404957,-16.059643127513496
3.6733128834355853,-16.167641386949146
3.7269938650306784,-16.295932871161792
3.780674846625768,-16.408990543178774
3.834355828220861,-16.521103449517284
3.8880368098159543,-16.645957867641727
3.9417177914110475,-16.759195087887196
3.9953987730061407,-16.868612633319472
4.04907975460123,-16.988852234475985
4.102760736196323,-17.103040632836667
4.156441717791417,-17.213954413506343
4.210122699386503,-17.338919980534133
4.263803680981599,-17.452789894537133
4.317484662576689,-17.56409483384744
4.371165644171782,-17.68149800048963
4.424846625766875,-17.80299443924556
4.478527607361965,-17.91668053006225
4.532208588957058,-18.148222933050164
4.585889570552148,-18.260254615190078
4.639570552147244,-18.381663417310673
4.6932515337423375,-18.494594978071927
4.746932515337427,-18.607693262188214
4.80061349693252,-18.729166188676132
4.85429447852761,-18.837405983228678
4.907975460122707,-18.958124379661154
4.961656441717796,-19.071808332998938
5.015337423312882,-19.1826579893013
5.069018404907979,-19.30751240742574
5.1226993865030686,-19.420751765150122
5.176380368098162,-19.53076352971954
5.230061349693255,-19.651838885130086
5.2837423312883445,-19.764595172620677
5.337423312883438,-19.880373855290824
5.391104294478527,-20.0
5.444785276073624,-19.982340149240837
5.498466257668717,-19.86415466531739
5.552147239263807,-19.741052979899617
5.6058282208589,-19.631998805882137
5.6595092024539895,-19.518058355075087
5.713190184049086,-19.40512679431383
5.766871165644176,-19.292028510197543
5.820552147239262,-19.16916194745994
5.8742331288343586,-19.054922249605404
5.927914110429455,-18.94223436143995
5.981595092024541,-18.820222790266577
6.035276073619638,-18.71331037011749
6.088957055214724,-18.59202981673153
6.142638036809821,-18.473981131458352
6.196319018404907,-18.367750567081742
6.2500000000000036,-18.24842153194114
6.303680981595093,-18.131465098391264
6.357361963190186,-18.013572449078566
6.411042944785276,-17.899384050717885
6.464723926380369,-17.779738668698513
6.518404907975462,-17.663367904370144
6.572085889570555,-17.55120156105886
6.625766871165645,-17.42953412399009
6.679447852760738,-17.32042651299985
6.733128834355835,-17.20646468740369
6.786809815950921,-17.07932957928167
6.840490797546018,-16.96317897528108
6.894171779141104,-16.85650381529107
6.9478527607362,-16.74011381365251
7.00153374233129,-16.62669918265745
7.055214723926383,-16.507985741443093
7.108895705521476,-16.38929367501784
7.162576687116566,-16.28004285294059
7.216257668711659,-16.158668250482563
7.269938650306749,-16.04712177605535
7.323619631901842,-15.930475276947512
7.3773006134969386,-15.811731911028403
7.430981595092025,-15.701551285625051
7.484662576687121,-15.583010980202442
7.5383435582822145,-15.462867565596905
7.592024539877304,-15.352017909294553
7.645705521472397,-15.236662447448701
7.699386503067487,-15.114992872901011
7.75306748466258,-15.00181336458613
7.806748466257673,-14.888725767864393
7.860429447852766,-14.767385365068936
7.914110429447856,-14.651608819877701
7.967791411042949,-14.544730599391187
8.021472392638039,-14.420585824265057
8.075153374233135,-14.307763274928236
8.128834355828221,-14.194930038196862
8.182515337423318,-14.06757049478923
8.236196319018404,-13.96284257808675
8.289877300613501,-13.841237127906382
8.343558282208598,-13.731813170037373
8.397239263803684,-13.614420690789746
8.45092024539878,-13.496226656950654
8.504601226993866,-13.384761406722049
8.558282208588963,-13.268920737163498
8.61196319018405,-13.149865299323444
8.665644171779146,-13.039996745841036
8.719325153374236,-12.921456440418432
8.773006134969329,-12.803144845239256
8.826687116564418,-12.69000808650258
8.880368098159515,-12.571251895710006
8.934049079754601,-12.451108481104471
8.987730061349698,-12.33958765642419
9.041411042944784,-12.224903362956258
9.095092024539877,-12.103233788408573
9.148773006134977,-11.996413279852645
9.202453987730063,-11.876966683371956
9.25613496932516,-11.758321641482732
9.309815950920246,-11.64620873514422
9.363496932515336,-11.532445695086748
9.417177914110432,-11.404600943966415
9.470858895705526,-11.296004190435799
9.524539877300612,-11.179081956548497
9.578220858895708,-11.066426130566702
9.631901840490798,-10.94838172025135
9.685582822085895,-10.833378942425743
9.73926380368098,-10.720054085544936
9.792944785276077,-10.602661606297309
9.846625766871163,-10.369849540836514
9.900306748466257,-10.259901900634414
9.953987730061357,-10.138484548598177
10.007668711656443,-10.028237661348598
10.06134969325154,-9.90969735592599
10.115030674846626,-9.791883793332982
10.168711656441719,-9.678704285018094
10.222392638036808,-9.563348823172245
10.276073619631905,-9.43870387798104
10.329754601226991,-9.332473313604428
10.383435582822088,-9.218329802300874
10.437116564417181,-9.097476744697028
10.490797546012274,-8.978295195601248
10.544478527607364,-8.865538908110654
10.598159509202457,-8.744461415221199
10.651840490797547,-8.63444110073614
10.705521472392636,-8.51752741676448
10.759202453987736,-8.394427868825622
10.812883435582826,-8.284236556027716
10.86656441717792,-8.171824402641727
10.920245398773009,-8.055772122671028
10.973926380368098,-7.945567984999661
11.027607361963195,-7.817718958921507
11.081288343558285,-7.708295001052498
11.13496932515337,-7.595363440291239
11.188650306748468,-7.473595541713667
11.24233128834356,-7.358090456344076
11.296012269938657,-7.245402568178621
11.349693251533743,-7.130329253548966
11.40337423312884,-7.01647857685616
11.457055214723926,-6.895198023470199
11.510736196319016,-6.777794856828018
11.564417177914116,-6.666489917517703
11.618098159509206,-6.551589738679807
11.671779141104302,-6.432517201008466
11.725460122699388,-6.316740655817233
11.779141104294478,-6.2024154588062785
11.832822085889575,-6.082906875437184
11.886503067484668,-5.97096496741152
11.94018404907975,-5.859132070810295
11.99386503067485,-5.7327023307287615
12.04754601226994,-5.622915001444955
12.101226993865033,-5.509453345913874
12.154907975460127,-5.384598927789433
12.20858895705522,-5.279552526729278
12.262269938650306,-5.1600653181492895
12.315950920245392,-5.046740461268483
12.3696319018405,-4.933808900507223
12.423312883435585,-4.811153948181763
12.476993865030678,-4.696535916560061
12.530674846625772,-4.583604355798801
12.584355828220858,-4.461836457221228
12.63803680981595,-4.352096152473456
12.691717791411051,-4.236383731649539
12.74539877300613,-4.115594798413008
12.79907975460123,-4.004935377733689
12.852760736196316,-3.8861791869411135
12.906441717791417,-3.7683656243481067
12.960122699386503,-3.6551861160332173
13.013803680981596,-3.539830654187366
13.067484662576689,-3.418161079639681
13.121165644171775,-3.311340571083754
13.174846625766875,-3.192932789353602
13.228527607361968,-3.0705535718076042
13.282208588957062,-2.961127476459687
13.335889570552148,-2.8480783543583463
13.38957055214724,-2.724485048791145
13.443251533742334,-2.612194731703056
13.496932515337427,-2.4981174822457284
13.550613496932513,-2.3765932562639627
13.604294478527613,-2.2633090114824554
13.6579754601227,-2.254367937199529
13.711656441717793,-2.260726936958484
13.765337423312886,-2.254367937199529
13.819018404907979,-2.254367937199529
13.872699386503072,-2.254367937199529
13.926380368098158,-2.254367937199529
13.980061349693258,-2.254367937199529
14.033742331288344,-2.254367937199529
14.087423312883438,-2.254367937199529
14.14110429447853,-2.254367937199529
14.194785276073617,-2.254367937199529
14.248466257668717,-2.254367937199529
14.30214723926381,-2.254367937199529
14.35582822085889,-2.254367937199529
14.40950920245399,-2.254367937199529
14.463190184049083,-2.254367937199529
14.516871165644176,-2.254367937199529
14.570552147239269,-2.254367937199529
14.624233128834362,-2.254367937199529
14.677914110429448,-2.254367937199529
14.731595092024534,-2.254367937199529
14.785276073619634,-2.258341510494283
14.838957055214728,-2.258341510494283
14.89263803680982,-2.258341510494283
14.946319018404914,-2.258341510494283
15.0,-2.258341510494283
